TreeDepth,PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,Audit,Cmd,Path
3,4348,1080,taskhostw.exe,0xdb84c6ed3080,8,-,1,False,2026-02-17 16:29:04.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\taskhostw.exe,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},C:\\Windows\\system32\\taskhostw.exe
2,2616,660,svchost.exe,0xdb84c64f0240,16,-,0,False,2026-02-17 16:28:56.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k netsvcs -p -s Winmgmt,C:\\Windows\\system32\\svchost.exe
2,1600,660,svchost.exe,0xdb84c6b40340,3,-,0,False,2026-02-17 18:29:40.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalServiceNetworkRestricted -p -s lmhosts,C:\\Windows\\System32\\svchost.exe
2,4164,660,svchost.exe,0xdb84c8021080,8,-,0,False,2026-02-17 16:30:59.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalServiceNetworkRestricted -p -s wscsvc,C:\\Windows\\System32\\svchost.exe
2,3144,660,svchost.exe,0xdb84c66f5240,11,-,0,False,2026-02-17 16:28:57.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k netsvcs,C:\\Windows\\System32\\svchost.exe
2,4172,660,svchost.exe,0xdb84c784b080,1,-,0,False,2026-02-18 00:50:11.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k wsappx -p -s ClipSVC,C:\\Windows\\System32\\svchost.exe
2,1104,660,svchost.exe,0xdb84c1b64240,2,-,0,False,2026-02-17 15:28:52.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k netsvcs -p -s ProfSvc,C:\\Windows\\system32\\svchost.exe
2,2128,660,spoolsv.exe,0xdb84c634d200,7,-,0,False,2026-02-17 16:28:55.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\spoolsv.exe,C:\\Windows\\System32\\spoolsv.exe,C:\\Windows\\System32\\spoolsv.exe
2,4692,660,svchost.exe,0xdb84c72350c0,12,-,1,False,2026-02-17 16:29:08.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc,C:\\Windows\\system32\\svchost.exe
2,2648,660,MpDefenderCore,0xdb84c6533080,10,-,0,False,2026-02-17 16:28:56.000000 UTC,N/A,\\Device\\HarddiskVolume2\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.26010.5-0\\MpDefenderCoreService.exe,"""C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.26010.5-0\\MpDefenderCoreService.exe""",C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.26010.5-0\\MpDefenderCoreService.exe
2,4192,660,svchost.exe,0xdb84c6e55080,9,-,1,False,2026-02-17 16:29:04.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup -s CDPUserSvc,C:\\Windows\\system32\\svchost.exe
