TreeDepth,PID,PPID,ImageFileName,Offset(V),Threads,Handles,SessionId,Wow64,CreateTime,ExitTime,Audit,Cmd,Path
2,2072,656,svchost.exe,0xa4827f74c080,3,-,0,False,2026-02-18 03:46:00.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalService -p -s WdiServiceHost,C:\\Windows\\System32\\svchost.exe
2,1572,656,svchost.exe,0xa4827bf2a080,11,-,0,False,2026-02-18 03:45:55.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k NetworkService -p -s Dnscache,C:\\Windows\\system32\\svchost.exe
2,7216,656,svchost.exe,0xa482824c9080,5,-,0,False,2026-03-11 11:47:41.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k appmodel -p -s camsvc,C:\\Windows\\system32\\svchost.exe
2,2620,656,svchost.exe,0xa4827f57a0c0,3,-,0,False,2026-02-18 03:45:58.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalServiceNoNetwork -p,C:\\Windows\\system32\\svchost.exe
2,5180,656,svchost.exe,0xa48282d8c080,3,-,0,False,2026-03-11 11:50:21.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k WbioSvcGroup -s WbioSrvc,C:\\Windows\\system32\\svchost.exe
2,6208,656,svchost.exe,0xa482803f0080,6,-,1,False,2026-03-11 11:47:35.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc,C:\\Windows\\system32\\svchost.exe
2,1604,656,svchost.exe,0xa4827bf29080,2,-,0,False,2026-02-18 03:45:23.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted -p -s AudioEndpointBuilder,C:\\Windows\\System32\\svchost.exe
2,2628,656,OfficeClickToR,0xa4827f578080,19,-,0,False,2026-02-18 03:45:58.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\Common Files\\microsoft shared\\ClickToRun\\OfficeClickToRun.exe,"""C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\OfficeClickToRun.exe"" /service",C:\\Program Files\\Common Files\\Microsoft Shared\\ClickToRun\\OfficeClickToRun.exe
2,1612,656,svchost.exe,0xa4827bf6a080,5,-,0,False,2026-02-18 03:45:23.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalService -p -s FontCache,C:\\Windows\\system32\\svchost.exe
2,2640,656,svchost.exe,0xa4827f57e080,5,-,0,False,2026-02-18 03:45:58.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k NetworkService -p -s CryptSvc,C:\\Windows\\system32\\svchost.exe
2,2148,656,svchost.exe,0xa4827f346080,2,-,0,False,2026-02-18 03:45:56.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalServiceNetworkRestricted -p -s WinHttpAutoProxySvc,C:\\Windows\\system32\\svchost.exe
2,2660,656,svchost.exe,0xa4827f584080,9,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k utcsvc -p,C:\\Windows\\System32\\svchost.exe
3,4360,2660,AggregatorHost,0xa4827f85a080,5,-,0,False,2026-02-18 03:46:11.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\AggregatorHost.exe,AggregatorHost.exe,C:\\Windows\\System32\\AggregatorHost.exe
2,5732,656,svchost.exe,0xa4827feeb0c0,4,-,0,False,2026-03-11 11:47:32.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted -p -s TabletInputService,C:\\Windows\\System32\\svchost.exe
3,5812,5732,ctfmon.exe,0xa4828204b340,8,-,1,False,2026-03-11 11:47:32.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\ctfmon.exe,"""ctfmon.exe""",C:\\Windows\\system32\\ctfmon.exe
2,1132,656,svchost.exe,0xa4827ab60080,1,-,0,False,2026-02-17 23:49:57.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalService -p -s nsi,C:\\Windows\\system32\\svchost.exe
2,2676,656,svchost.exe,0xa4827f589080,13,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalServiceNoNetwork -p -s DPS,C:\\Windows\\System32\\svchost.exe
2,2168,656,svchost.exe,0xa4827f37a080,3,-,0,False,2026-02-18 03:45:56.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k netsvcs -p -s ShellHWDetection,C:\\Windows\\System32\\svchost.exe
2,1148,656,svchost.exe,0xa4827f9850c0,4,-,0,False,2026-02-18 03:48:05.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted -p,C:\\Windows\\System32\\svchost.exe
2,1660,656,svchost.exe,0xa4827a631080,12,-,0,False,2026-02-18 03:45:23.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalService -p -s netprofm,C:\\Windows\\System32\\svchost.exe
2,2688,656,svchost.exe,0xa4827f5b40c0,11,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k netsvcs -p -s Winmgmt,C:\\Windows\\system32\\svchost.exe
2,1160,656,svchost.exe,0xa4827abb8080,7,-,0,False,2026-02-17 23:49:57.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalServiceNetworkRestricted -p -s Dhcp,C:\\Windows\\system32\\svchost.exe
2,652,656,svchost.exe,0xa4827ab0a080,1,-,0,False,2026-02-17 23:49:56.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalServiceNetworkRestricted -p -s TimeBrokerSvc,C:\\Windows\\system32\\svchost.exe
2,2712,656,svchost.exe,0xa48279a622c0,6,-,0,False,2026-02-18 03:46:08.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalServiceNetworkRestricted -s RmSvc,C:\\Windows\\System32\\svchost.exe
2,1708,656,svchost.exe,0xa4827bf2c080,4,-,0,False,2026-02-18 03:45:55.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalServiceNetworkRestricted -p,C:\\Windows\\system32\\svchost.exe
2,1204,656,VBoxService.ex,0xa4827abdf080,12,-,0,False,2026-02-17 23:49:57.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\VBoxService.exe,C:\\Windows\\System32\\VBoxService.exe,C:\\Windows\\System32\\VBoxService.exe
2,2228,656,svchost.exe,0xa4827f379080,4,-,0,False,2026-02-18 03:45:56.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k appmodel -p -s StateRepository,C:\\Windows\\system32\\svchost.exe
2,1716,656,svchost.exe,0xa482801e30c0,9,-,0,False,2026-02-18 03:48:06.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k netsvcs -p -s UsoSvc,C:\\Windows\\system32\\svchost.exe
2,2760,656,MpDefenderCore,0xa4827f5de080,10,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,\\Device\\HarddiskVolume2\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.26010.5-0\\MpDefenderCoreService.exe,"""C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.26010.5-0\\MpDefenderCoreService.exe""",C:\\ProgramData\\Microsoft\\Windows Defender\\Platform\\4.18.26010.5-0\\MpDefenderCoreService.exe
2,6344,656,svchost.exe,0xa48282685080,6,-,0,False,2026-03-11 11:47:48.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k netsvcs -p,C:\\Windows\\System32\\svchost.exe
2,4304,656,svchost.exe,0xa4827ffdf080,8,-,0,False,2026-02-18 03:48:04.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalServiceAndNoImpersonation -p -s SSDPSRV,C:\\Windows\\system32\\svchost.exe
2,3816,656,svchost.exe,0xa4827fa97080,2,-,0,False,2026-02-18 03:46:05.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalService -p -s DispBrokerDesktopSvc,C:\\Windows\\system32\\svchost.exe
2,5360,656,svchost.exe,0xa48280ef0080,6,-,1,False,2026-03-11 11:47:31.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup -s CDPUserSvc,C:\\Windows\\system32\\svchost.exe
2,4848,656,svchost.exe,0xa4827a98d080,8,-,0,False,2026-03-11 13:18:24.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalService -p -s WebClient,C:\\Windows\\system32\\svchost.exe
2,1268,656,svchost.exe,0xa4827abe9080,2,-,0,False,2026-02-18 03:45:22.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k netsvcs -p -s ProfSvc,C:\\Windows\\system32\\svchost.exe
2,1788,656,svchost.exe,0xa4827bfa7080,5,-,0,False,2026-02-18 03:45:23.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k netsvcs -p -s UserManager,C:\\Windows\\system32\\svchost.exe
3,5336,1788,sihost.exe,0xa48280eb10c0,9,-,1,False,2026-03-11 11:47:31.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\sihost.exe,sihost.exe,C:\\Windows\\system32\\sihost.exe
4,9912,5336,CalculatorApp.,0xa48282f11080,15,-,1,False,2026-03-11 12:18:39.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\WindowsApps\\Microsoft.WindowsCalculator_11.2508.4.0_x64__8wekyb3d8bbwe\\CalculatorApp.exe,-,-
4,4840,5336,M365Copilot.ex,0xa4827f615080,29,-,1,False,2026-03-11 13:30:05.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files\\WindowsApps\\Microsoft.MicrosoftOfficeHub_19.2603.36011.0_x64__8wekyb3d8bbwe\\M365Copilot.exe,"""C:\\Program Files\\WindowsApps\\Microsoft.MicrosoftOfficeHub_19.2603.36011.0_x64__8wekyb3d8bbwe\\M365Copilot.exe"" autorestart reason=update",C:\\Program Files\\WindowsApps\\Microsoft.MicrosoftOfficeHub_19.2603.36011.0_x64__8wekyb3d8bbwe\\M365Copilot.exe
5,1128,4840,msedgewebview2,0xa48280b5d080,49,-,1,False,2026-03-11 13:30:07.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2603.36011.0 --user-data-dir=""C:\\Users\\lucif\\AppData\\Local\\Packages\\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\\LocalState\\EBWebView"" --noerrdialogs --embedded-browser-webview-dpi-awareness=2 --disable-features=msEnhancedTrackingPreventionEnabled --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --mojo-named-platform-channel-pipe=4840.8276.3302519392714735557",C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe
6,1228,1128,msedgewebview2,0xa48282cf5080,18,-,1,False,2026-03-11 13:30:08.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --noerrdialogs --user-data-dir=""C:\\Users\\lucif\\AppData\\Local\\Packages\\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\\LocalState\\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2603.36011.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --startup-read-main-dll --metrics-shmem-handle=1976,i,15072536096889202138,13682220888783683258,524288 --field-trial-handle=1848,i,1559961806711649454,17192078628985316636,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --trace-process-track-uuid=3190708989122997041 --mojo-platform-channel-handle=2028 /prefetch:3",C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe
6,6064,1128,msedgewebview2,0xa48285de4080,7,-,1,False,2026-03-11 13:30:07.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe"" --type=crashpad-handler --user-data-dir=C:\\Users\\lucif\\AppData\\Local\\Packages\\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\\LocalState\\EBWebView /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler --database=C:\\Users\\lucif\\AppData\\Local\\Packages\\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\\LocalState\\EBWebView\\Crashpad --metrics-dir=C:\\Users\\lucif\\AppData\\Local\\Packages\\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\\LocalState\\EBWebView --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=144.0.7559.133 ""--annotation=exe=C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=144.0.3719.115 --initial-client-data=0x198,0x19c,0x1a0,0x178,0x1a8,0x7fff5c062c98,0x7fff5c062ca4,0x7fff5c062cb0",C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe
6,9136,1128,msedgewebview2,0xa48285de1080,8,-,1,False,2026-03-11 13:30:08.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --noerrdialogs --user-data-dir=""C:\\Users\\lucif\\AppData\\Local\\Packages\\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\\LocalState\\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2603.36011.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --startup-read-main-dll --metrics-shmem-handle=2308,i,5264150014427604015,18160914308381504884,524288 --field-trial-handle=1848,i,1559961806711649454,17192078628985316636,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --trace-process-track-uuid=3190708990060038890 --mojo-platform-channel-handle=2480 /prefetch:8",C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe
6,4756,1128,msedgewebview2,0xa4828231b080,16,-,1,False,2026-03-11 13:30:09.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe"" --type=renderer --noerrdialogs --user-data-dir=""C:\\Users\\lucif\\AppData\\Local\\Packages\\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\\LocalState\\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2603.36011.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=1 --renderer-client-id=5 --js-flags=""--expose-gc --ms-user-locale=en_GB"" --time-ticks-at-unix-epoch=-1773213959113097 --launch-time-ticks=21849805765 --ram-no-pressure-read-main-dll --metrics-shmem-handle=3692,i,9411172367098683967,9255450121213741282,2097152 --field-trial-handle=1848,i,1559961806711649454,17192078628985316636,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --trace-process-track-uuid=3190708990997080739 --mojo-platform-channel-handle=3720 /prefetch:1",C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe
6,2744,1128,msedgewebview2,0xa48280163080,12,-,1,False,2026-03-11 13:30:08.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe,"""C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe"" --type=gpu-process --noerrdialogs --user-data-dir=""C:\\Users\\lucif\\AppData\\Local\\Packages\\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\\LocalState\\EBWebView"" --webview-exe-name=M365Copilot.exe --webview-exe-version=19.2603.36011.0 --embedded-browser-webview=1 --embedded-browser-webview-dpi-awareness=2 --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --startup-read-main-dll --metrics-shmem-handle=1704,i,14903642483253494328,8462556008303068854,262144 --field-trial-handle=1848,i,1559961806711649454,17192078628985316636,262144 --enable-features=msSingleSignOnOSForPrimaryAccountIsShared --disable-features=msEnhancedTrackingPreventionEnabled --variations-seed-version --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=1844 /prefetch:2",C:\\Program Files (x86)\\Microsoft\\EdgeWebView\\Application\\144.0.3719.115\\msedgewebview2.exe
2,2816,656,svchost.exe,0xa4827f64a080,2,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalService -p -s SstpSvc,C:\\Windows\\system32\\svchost.exe
2,2308,656,spoolsv.exe,0xa4827f39f0c0,7,-,0,False,2026-02-18 03:45:57.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\spoolsv.exe,C:\\Windows\\System32\\spoolsv.exe,C:\\Windows\\System32\\spoolsv.exe
2,4356,656,svchost.exe,0xa48280081080,5,-,0,False,2026-03-11 11:47:26.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalService -p -s LicenseManager,C:\\Windows\\System32\\svchost.exe
2,1288,656,svchost.exe,0xa4827be11080,5,-,0,False,2026-02-18 03:45:22.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalService -p -s EventSystem,C:\\Windows\\system32\\svchost.exe
2,2828,656,svchost.exe,0xa4827f65f080,3,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted -p -s TrkWks,C:\\Windows\\System32\\svchost.exe
2,9212,656,svchost.exe,0xa48282b8e080,4,-,0,False,2026-03-11 11:48:10.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\System32\\svchost.exe -k LocalSystemNetworkRestricted -p -s WdiSystemHost,C:\\Windows\\System32\\svchost.exe
2,5396,656,svchost.exe,0xa48280ef3080,4,-,1,False,2026-03-11 11:47:31.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup -s WpnUserService,C:\\Windows\\system32\\svchost.exe
2,1304,656,svchost.exe,0xa4827be12080,2,-,0,False,2026-02-18 03:45:22.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k LocalSystemNetworkRestricted -p -s SysMain,C:\\Windows\\system32\\svchost.exe
2,2840,656,svchost.exe,0xa4827f6670c0,6,-,0,False,2026-02-18 03:45:59.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k netsvcs -p -s WpnService,C:\\Windows\\system32\\svchost.exe
2,7960,656,svchost.exe,0xa48282558080,5,-,0,False,2026-03-11 11:47:46.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k netsvcs -p -s lfsvc,C:\\Windows\\system32\\svchost.exe
2,3356,656,svchost.exe,0xa4828b8f0340,16,-,0,False,2026-03-11 13:28:28.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k netsvcs -p -s wuauserv,C:\\Windows\\system32\\svchost.exe
2,800,656,svchost.exe,0xa4827a927080,9,-,0,False,2026-02-17 23:49:53.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\svchost.exe,C:\\Windows\\system32\\svchost.exe -k DcomLaunch -p,C:\\Windows\\system32\\svchost.exe
3,1408,800,dllhost.exe,0xa4828256f300,5,-,1,False,2026-03-11 11:47:53.000000 UTC,N/A,\\Device\\HarddiskVolume2\\Windows\\System32\\dllhost.exe,C:\\Windows\\system32\\DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F},C:\\Windows\\system32\\DllHost.exe
